id,dep,nom_simple,nom,nom_espace,nom_reel,long,lat
10445,27,verneuil-sur-avre,VERNEUIL-SUR-AVRE,verneuil sur avre,Verneuil-sur-Avre,0.933333,48.7333
10446,27,villettes-27,VILLETTES,villettes,Villettes,1.05,49.15
10447,27,chapelle-hareng,LA CHAPELLE-HARENG,la chapelle hareng,La Chapelle-Hareng,0.416667,49.1167
10448,27,crosville-la-vieille,CROSVILLE-LA-VIEILLE,crosville la vieille,Crosville-la-Vieille,0.933333,49.1667
10449,27,granchain,GRANCHAIN,granchain,Granchain,0.666667,49.0333
10450,27,selles-27,SELLES,selles,Selles,0.5,49.3
10451,27,champ-dolent,CHAMP-DOLENT,champ dolent,Champ-Dolent,1.01667,48.9667
10452,27,poses,POSES,poses,Poses,1.25,49.3
10453,27,villez-sous-bailleul,VILLEZ-SOUS-BAILLEUL,villez sous bailleul,Villez-sous-Bailleul,1.36667,49.1167
10454,27,chaise-dieu-du-theil,CHAISE-DIEU-DU-THEIL,chaise dieu du theil,Chaise-Dieu-du-Theil,0.766667,48.7667
10455,27,saint-aubin-le-vertueux,SAINT-AUBIN-LE-VERTUEUX,saint aubin le vertueux,Saint-Aubin-le-Vertueux,0.6,49.05
10456,27,authevernes,AUTHEVERNES,authevernes,Authevernes,1.63333,49.2167
10457,27,saint-pierre-du-vauvray,SAINT-PIERRE-DU-VAUVRAY,saint pierre du vauvray,Saint-Pierre-du-Vauvray,1.21667,49.2333
10458,27,saint-meslin-du-bosc,SAINT-MESLIN-DU-BOSC,saint meslin du bosc,Saint-Meslin-du-Bosc,0.883333,49.2167
10459,27,fourges,FOURGES,fourges,Fourges,1.65,49.1167
10460,27,sainte-barbe-sur-gaillon,SAINTE-BARBE-SUR-GAILLON,sainte barbe sur gaillon,Sainte-Barbe-sur-Gaillon,1.31667,49.1667
10461,27,courcelles-sur-seine,COURCELLES-SUR-SEINE,courcelles sur seine,Courcelles-sur-Seine,1.36667,49.1833
10462,27,mezieres-en-vexin,MEZIERES-EN-VEXIN,mezieres en vexin,Mézières-en-Vexin,1.5,49.1667
10463,27,asnieres,ASNIERES,asnieres,Asnières,0.383333,49.2
10464,27,franqueville-27,FRANQUEVILLE,franqueville,Franqueville,0.7,49.1667
10465,27,places,LES PLACES,les places,Places,0.414444,49.1523
10466,27,thuit-signol,LE THUIT-SIGNOL,le thuit signol,Le Thuit-Signol,0.95,49.2667
10467,27,menneval,MENNEVAL,menneval,Menneval,0.616667,49.1
10468,27,epieds-27,EPIEDS,epieds,Épieds,1.4,48.9333
10469,27,ande,ANDE,ande,Andé,1.23333,49.2333
10470,27,tourville-sur-pont-audemer,TOURVILLE-SUR-PONT-AUDEMER,tourville sur pont audemer,Tourville-sur-Pont-Audemer,0.508333,49.3314
10471,27,bouafles,BOUAFLES,bouafles,Bouafles,1.38333,49.2167
10472,27,ailly,AILLY,ailly,Ailly,1.24667,49.1609
10473,27,ecos,ECOS,ecos,Écos,1.65,49.1667
10474,27,daubeuf-la-campagne,DAUBEUF-LA-CAMPAGNE,daubeuf la campagne,Daubeuf-la-Campagne,1.03333,49.1833
10475,27,tremblay-omonville,LE TREMBLAY-OMONVILLE,le tremblay omonville,Le Tremblay-Omonville,0.9,49.1167
10476,28,saint-lucien,SAINT-LUCIEN,saint lucien,Saint-Lucien,1.61667,48.65
10477,28,mondonville-saint-jean,MONDONVILLE-SAINT-JEAN,mondonville saint jean,Mondonville-Saint-Jean,1.83333,48.3667
10478,28,epeautrolles,EPEAUTROLLES,epeautrolles,Épeautrolles,1.33333,48.3167
10479,28,fresnay-le-comte,FRESNAY-LE-COMTE,fresnay le comte,Fresnay-le-Comte,1.48333,48.3
10480,28,bercheres-sur-vesgre,BERCHERES-SUR-VESGRE,bercheres sur vesgre,Berchères-sur-Vesgre,1.55,48.85
10481,28,morancez,MORANCEZ,morancez,Morancez,1.5,48.4
10482,28,prasville,PRASVILLE,prasville,Prasville,1.71667,48.2833
10483,28,ressuintes,LES RESSUINTES,les ressuintes,Ressuintes,0.933333,48.6
10484,28,neuvy-en-beauce,NEUVY-EN-BEAUCE,neuvy en beauce,Neuvy-en-Beauce,1.88333,48.2667
10485,28,moinville-la-jeulin,MOINVILLE-LA-JEULIN,moinville la jeulin,Moinville-la-Jeulin,1.7,48.3833
10486,28,moriers,MORIERS,moriers,Moriers,1.43333,48.2167
10487,28,ermenonville-la-grande,ERMENONVILLE-LA-GRANDE,ermenonville la grande,Ermenonville-la-Grande,1.38333,48.3333
10488,28,barmainville,BARMAINVILLE,barmainville,Barmainville,1.96667,48.2667
10489,28,coudray-28,LE COUDRAY,le coudray,Le Coudray,1.49695,48.4209
10490,28,mevoisins,MEVOISINS,mevoisins,Mévoisins,1.6,48.55
10491,28,chaudon,CHAUDON,chaudon,Chaudon,1.5,48.6667
10492,28,merouville,MEROUVILLE,merouville,Mérouville,1.9,48.3
10493,28,saint-germain-le-gaillard-28,SAINT-GERMAIN-LE-GAILLARD,saint germain le gaillard,Saint-Germain-le-Gaillard,1.26667,48.4167
10494,28,serazereux,SERAZEREUX,serazereux,Serazereux,1.43333,48.6
10495,28,guillonville,GUILLONVILLE,guillonville,Guillonville,1.66222,48.0909
10496,28,peronville,PERONVILLE,peronville,Péronville,1.58333,48.05
10497,28,voves,VOVES,voves,Voves,1.63333,48.2667
10498,28,gue-de-longroi,LE GUE-DE-LONGROI,le gue de longroi,Le Gué-de-Longroi,1.71667,48.5
10499,28,souance-au-perche,SOUANCE-AU-PERCHE,souance au perche,Souancé-au-Perche,0.866667,48.2667
10500,28,janville-28,JANVILLE,janville,Janville,1.88333,48.2
10501,28,bullou,BULLOU,bullou,Bullou,1.25,48.2333
10502,28,vaupillon,VAUPILLON,vaupillon,Vaupillon,1,48.4667
10503,28,billancelles,BILLANCELLES,billancelles,Billancelles,1.21667,48.4833
10504,28,amilly-28,AMILLY,amilly,Amilly,1.4,48.45
10505,28,ymeray,YMERAY,ymeray,Ymeray,1.7,48.5167
10506,28,montireau,MONTIREAU,montireau,Montireau,1.03333,48.4
10507,28,mottereau,MOTTEREAU,mottereau,Mottereau,1.18333,48.25
10508,28,orrouer,ORROUER,orrouer,Orrouer,1.28333,48.4167
10509,28,loigny-la-bataille,LOIGNY-LA-BATAILLE,loigny la bataille,Loigny-la-Bataille,1.73333,48.1167
10510,28,brou,BROU,brou,Brou,1.18333,48.2167
10511,28,challet,CHALLET,challet,Challet,1.43333,48.55
10512,28,saint-bomer,SAINT-BOMER,saint bomer,Saint-Bomer,0.827778,48.1953
10513,28,mezieres-au-perche,MEZIERES-AU-PERCHE,mezieres au perche,Mézières-au-Perche,1.27472,48.2498
10514,28,faverolles-28,FAVEROLLES,faverolles,Faverolles,1.58333,48.6833
10515,28,saumeray,SAUMERAY,saumeray,Saumeray,1.31667,48.25
10516,28,fontenay-sur-conie,FONTENAY-SUR-CONIE,fontenay sur conie,Fontenay-sur-Conie,1.66667,48.1667
10517,28,civry,CIVRY,civry,Civry,1.48333,48.0833
10518,28,bonce,BONCE,bonce,Boncé,1.5,48.3
10519,28,saint-georges-sur-eure,SAINT-GEORGES-SUR-EURE,saint georges sur eure,Saint-Georges-sur-Eure,1.36667,48.4167
10520,28,thieulin,LE THIEULIN,le thieulin,Le Thieulin,1.13333,48.4
10521,28,fessanvilliers-mattanvilliers,FESSANVILLIERS-MATTANVILLIERS,fessanvilliers mattanvilliers,Fessanvilliers-Mattanvilliers,1.04667,48.7125
10522,28,pezy,PEZY,pezy,Pézy,1.58333,48.3167
10523,28,baudreville-28,BAUDREVILLE,baudreville,Baudreville,1.90528,48.3317
10524,28,autels-villevillon,LES AUTELS-VILLEVILLON,les autels villevillon,Autels-Villevillon,1,48.1667
10525,28,montigny-sur-avre,MONTIGNY-SUR-AVRE,montigny sur avre,Montigny-sur-Avre,1.01667,48.7333
10526,28,moulhard,MOULHARD,moulhard,Moulhard,1.05,48.2
10527,28,puiseux-28,PUISEUX,puiseux,Puiseux,1.36667,48.6333
10528,28,bouglainval,BOUGLAINVAL,bouglainval,Bouglainval,1.5,48.5667
10529,28,gas,GAS,gas,Gas,1.66667,48.5667
10530,28,yevres,YEVRES,yevres,Yèvres,1.2,48.2
10531,28,abondant,ABONDANT,abondant,Abondant,1.43333,48.7833
10532,28,poinville,POINVILLE,poinville,Poinville,1.9,48.1833
10533,28,meauce,MEAUCE,meauce,Meaucé,1,48.4833
10534,28,moleans,MOLEANS,moleans,Moléans,1.38333,48.1167
10535,28,saint-symphorien-le-chateau,SAINT-SYMPHORIEN-LE-CHATEAU,saint symphorien le chateau,Saint-Symphorien-le-Château,1.76083,48.517
10536,28,allaines-mervilliers,ALLAINES-MERVILLIERS,allaines mervilliers,Allaines-Mervilliers,1.82445,48.2048
10537,28,dangers,DANGERS,dangers,Dangers,1.35,48.5167
10538,28,saint-christophe-28,SAINT-CHRISTOPHE,saint christophe,Saint-Christophe,1.36667,48.1333
10539,28,chapelle-royale,CHAPELLE-ROYALE,chapelle royale,Chapelle-Royale,1.05,48.15
10540,28,ouarville,OUARVILLE,ouarville,Ouarville,1.76667,48.35
10541,28,rouvray-saint-florentin,ROUVRAY-SAINT-FLORENTIN,rouvray saint florentin,Rouvray-Saint-Florentin,1.56667,48.25
10542,28,garancieres-en-drouais,GARANCIERES-EN-DROUAIS,garancieres en drouais,Garancières-en-Drouais,1.28333,48.7
10543,28,fontaine-simon,FONTAINE-SIMON,fontaine simon,Fontaine-Simon,1.01667,48.5
10544,28,voise,VOISE,voise,Voise,1.71667,48.4
10545,28,boissy-les-perche,BOISSY-LES-PERCHE,boissy les perche,Boissy-lès-Perche,0.9,48.6833
10546,28,orlu-28,ORLU,orlu,Orlu,1.91667,48.3667
10547,28,saulnieres-28,SAULNIERES,saulnieres,Saulnières,1.26667,48.6667
10548,28,prunay-le-gillon,PRUNAY-LE-GILLON,prunay le gillon,Prunay-le-Gillon,1.63333,48.3667
10549,28,montigny-le-gannelon,MONTIGNY-LE-GANNELON,montigny le gannelon,Montigny-le-Gannelon,1.23333,48.0167
10550,28,happonvilliers,HAPPONVILLIERS,happonvilliers,Happonvilliers,1.11667,48.3167
10551,28,montlandon,MONTLANDON,montlandon,Montlandon,1.01667,48.3833
10552,28,fontaine-les-ribouts,FONTAINE-LES-RIBOUTS,fontaine les ribouts,Fontaine-les-Ribouts,1.25,48.65
10553,28,villeneuve-saint-nicolas,VILLENEUVE-SAINT-NICOLAS,villeneuve saint nicolas,Villeneuve-Saint-Nicolas,1.56667,48.2833
10554,28,authon-du-perche,AUTHON-DU-PERCHE,authon du perche,Authon-du-Perche,0.916667,48.2
10555,28,margon-28,MARGON,margon,Margon,0.833333,48.3333
10556,28,nogent-sur-eure,NOGENT-SUR-EURE,nogent sur eure,Nogent-sur-Eure,1.36667,48.3833
10557,28,chatelets,LES CHATELETS,les chatelets,Châtelets,1.01667,48.65
10558,28,dampierre-sur-avre,DAMPIERRE-SUR-AVRE,dampierre sur avre,Dampierre-sur-Avre,1.15,48.7667
10559,28,saint-maixme-hauterive,SAINT-MAIXME-HAUTERIVE,saint maixme hauterive,Saint-Maixme-Hauterive,1.18333,48.5833
10560,28,beauvilliers-28,BEAUVILLIERS,beauvilliers,Beauvilliers,1.65472,48.2973
10561,28,oinville-sous-auneau,OINVILLE-SOUS-AUNEAU,oinville sous auneau,Oinville-sous-Auneau,1.73333,48.4667
10562,28,chartainvilliers,CHARTAINVILLIERS,chartainvilliers,Chartainvilliers,1.55,48.55
10563,28,louvilliers-les-perche,LOUVILLIERS-LES-PERCHE,louvilliers les perche,Louvilliers-lès-Perche,1.08333,48.6167
10564,28,montreuil-28,MONTREUIL,montreuil,Montreuil,1.36667,48.7667
10565,28,boutigny-prouais,BOUTIGNY-PROUAIS,boutigny prouais,Boutigny-Prouais,1.58611,48.7448
10566,28,chapelle-d-aunainville,LA CHAPELLE-D'AUNAINVILLE,la chapelle d aunainville,La Chapelle-d'Aunainville,1.81417,48.4245
10567,28,tillay-le-peneux,TILLAY-LE-PENEUX,tillay le peneux,Tillay-le-Péneux,1.76667,48.1667
10568,28,neron,NERON,neron,Néron,1.515,48.6025
10569,28,charbonnieres-28,CHARBONNIERES,charbonnieres,Charbonnières,0.933333,48.2
10570,28,louville-la-chenard,LOUVILLE-LA-CHENARD,louville la chenard,Louville-la-Chenard,1.78333,48.3167
10571,28,manou,MANOU,manou,Manou,0.983333,48.5167
10572,28,croix-du-perche,LA CROIX-DU-PERCHE,la croix du perche,La Croix-du-Perche,1.05,48.2667
10573,28,villampuy,VILLAMPUY,villampuy,Villampuy,1.51667,48.0333
10574,28,senonches,SENONCHES,senonches,Senonches,1.03333,48.55
10575,28,landelles,LANDELLES,landelles,Landelles,1.2,48.4667
10576,28,maintenon,MAINTENON,maintenon,Maintenon,1.58333,48.5833
10577,28,rouvres-28,ROUVRES,rouvres,Rouvres,1.48472,48.8395
10578,28,brechamps,BRECHAMPS,brechamps,Bréchamps,1.51667,48.6667
10579,28,chapelle-guillaume,CHAPELLE-GUILLAUME,chapelle guillaume,Chapelle-Guillaume,0.916667,48.1167
10580,28,etilleux,LES ETILLEUX,les etilleux,Étilleux,0.816667,48.2333
10581,28,villiers-saint-orien,VILLIERS-SAINT-ORIEN,villiers saint orien,Villiers-Saint-Orien,1.48333,48.1333
10582,28,gohory,GOHORY,gohory,Gohory,1.23333,48.1667
10583,28,courbehaye,COURBEHAYE,courbehaye,Courbehaye,1.6,48.15
10584,28,crecy-couve,CRECY-COUVE,crecy couve,Crécy-Couvé,1.28333,48.6667
10585,28,ardelles,ARDELLES,ardelles,Ardelles,1.16667,48.55
10586,28,trancrainville,TRANCRAINVILLE,trancrainville,Trancrainville,1.86667,48.2333
10587,28,saint-remy-sur-avre,SAINT-REMY-SUR-AVRE,saint remy sur avre,Saint-Rémy-sur-Avre,1.25,48.7667
10588,28,epernon,EPERNON,epernon,Épernon,1.68333,48.6167
10589,28,chassant,CHASSANT,chassant,Chassant,1.06667,48.3
10590,28,saint-eman,SAINT-EMAN,saint eman,Saint-Éman,1.21667,48.3167
10591,28,sours,SOURS,sours,Sours,1.6,48.4167
10592,28,havelu,HAVELU,havelu,Havelu,1.53333,48.7833
10593,28,beville-le-comte,BEVILLE-LE-COMTE,beville le comte,Béville-le-Comte,1.71667,48.4333
10594,28,champrond-en-perchet,CHAMPROND-EN-PERCHET,champrond en perchet,Champrond-en-Perchet,0.868333,48.3109
10595,28,levainville,LEVAINVILLE,levainville,Levainville,1.73333,48.5
10596,28,lumeau,LUMEAU,lumeau,Lumeau,1.78333,48.1167
10597,28,luplante,LUPLANTE,luplante,Luplanté,1.4,48.3
10598,28,baigneaux-28,BAIGNEAUX,baigneaux,Baigneaux,1.61667,48.3333
10599,28,saint-hilaire-sur-yerre,SAINT-HILAIRE-SUR-YERRE,saint hilaire sur yerre,Saint-Hilaire-sur-Yerre,1.25,48.0333
10600,28,dancy,DANCY,dancy,Dancy,1.46667,48.15
10601,28,villemeux-sur-eure,VILLEMEUX-SUR-EURE,villemeux sur eure,Villemeux-sur-Eure,1.46667,48.6667
10602,28,marboue,MARBOUE,marboue,Marboué,1.33333,48.1167
10603,28,roinville-28,ROINVILLE,roinville,Roinville,1.75,48.45
10604,28,chatillon-en-dunois,CHATILLON-EN-DUNOIS,chatillon en dunois,Châtillon-en-Dunois,1.18333,48.1167
10605,28,thiville,THIVILLE,thiville,Thiville,1.38333,48.0167
10606,28,soize-28,SOIZE,soize,Soize,0.883333,48.1667
10607,28,corvees-les-yys,LES CORVEES-LES-YYS,les corvees les yys,Corvées-les-Yys,1.15,48.35
10608,28,germainville,GERMAINVILLE,germainville,Germainville,1.48333,48.75
10609,28,oysonville,OYSONVILLE,oysonville,Oysonville,1.95,48.4
10610,28,saint-denis-les-ponts,SAINT-DENIS-LES-PONTS,saint denis les ponts,Saint-Denis-les-Ponts,1.3,48.0667
10611,28,allonnes-28,ALLONNES,allonnes,Allonnes,1.66667,48.3333
10612,28,leves,LEVES,leves,Lèves,1.48333,48.4667
10613,28,bullainville,BULLAINVILLE,bullainville,Bullainville,1.51667,48.1667
10614,28,pontgouin,PONTGOUIN,pontgouin,Pontgouin,1.16667,48.4833
10615,28,ormoy-28,ORMOY,ormoy,Ormoy,1.47306,48.622
10616,28,saint-prest,SAINT-PREST,saint prest,Saint-Prest,1.53333,48.5
10617,28,pre-saint-evroult,PRE-SAINT-EVROULT,pre saint evroult,Pré-Saint-Évroult,1.46667,48.1833
10618,28,beaumont-les-autels,BEAUMONT-LES-AUTELS,beaumont les autels,Beaumont-les-Autels,0.95,48.25
10619,28,bethonvilliers-28,BETHONVILLIERS,bethonvilliers,Béthonvilliers,0.916667,48.2167
10620,28,luce-28,LUCE,luce,Lucé,1.46667,48.4333
10621,28,saint-victor-de-buthon,SAINT-VICTOR-DE-BUTHON,saint victor de buthon,Saint-Victor-de-Buthon,0.966667,48.4
10622,28,chartres,CHARTRES,chartres,Chartres,1.5,48.45
10623,28,francourville,FRANCOURVILLE,francourville,Francourville,1.66667,48.4
10624,28,umpeau,UMPEAU,umpeau,Umpeau,1.68333,48.4667
10625,28,montboissier,MONTBOISSIER,montboissier,Montboissier,1.4,48.2167
10626,28,oinville-saint-liphard,OINVILLE-SAINT-LIPHARD,oinville saint liphard,Oinville-Saint-Liphard,1.91667,48.2333
10627,28,pierres-28,PIERRES,pierres,Pierres,1.55,48.6
10628,28,maisons-28,MAISONS,maisons,Maisons,1.85,48.4
10629,28,champrond-en-gatine,CHAMPROND-EN-GATINE,champrond en gatine,Champrond-en-Gâtine,1.08333,48.4
10630,28,saint-luperce,SAINT-LUPERCE,saint luperce,Saint-Luperce,1.31667,48.4333
10631,28,saint-pellerin-28,SAINT-PELLERIN,saint pellerin,Saint-Pellerin,1.15,48.0667
10632,28,boullay-les-deux-eglises,LE BOULLAY-LES-DEUX-EGLISES,le boullay les deux eglises,Le Boullay-les-Deux-Églises,1.33333,48.6333
10633,28,ferte-vidame,LA FERTE-VIDAME,la ferte vidame,La Ferté-Vidame,0.916667,48.6167
10634,28,coulombs-28,COULOMBS,coulombs,Coulombs,1.55,48.65
10635,28,saint-leger-des-aubees,SAINT-LEGER-DES-AUBEES,saint leger des aubees,Saint-Léger-des-Aubées,1.73333,48.4167
10636,28,maillebois,MAILLEBOIS,maillebois,Maillebois,1.15,48.6333
10637,28,conie-molitard,CONIE-MOLITARD,conie molitard,Conie-Molitard,1.45,48.1167
10638,28,luray,LURAY,luray,Luray,1.4,48.7167
10639,28,jouy-28,JOUY,jouy,Jouy,1.55,48.5167
10640,28,yermenonville,YERMENONVILLE,yermenonville,Yermenonville,1.61667,48.55
10641,28,santeuil-28,SANTEUIL,santeuil,Santeuil,1.73333,48.3833
10642,28,cormainville,CORMAINVILLE,cormainville,Cormainville,1.6,48.1333
10643,28,douy,DOUY,douy,Douy,1.26667,48.0333
10644,28,briconville,BRICONVILLE,briconville,Briconville,1.38333,48.5333
10645,28,gommerville-28,GOMMERVILLE,gommerville,Gommerville,1.95,48.35
10646,28,villars-28,VILLARS,villars,Villars,1.55,48.2333
10647,28,varize-28,VARIZE,varize,Varize,1.51361,48.0948
10648,28,bazoches-en-dunois,BAZOCHES-EN-DUNOIS,bazoches en dunois,Bazoches-en-Dunois,1.56667,48.1
10649,28,santilly-28,SANTILLY,santilly,Santilly,1.86667,48.15
10650,28,vitray-en-beauce,VITRAY-EN-BEAUCE,vitray en beauce,Vitray-en-Beauce,1.41667,48.2833
10651,28,saint-eliph,SAINT-ELIPH,saint eliph,Saint-Éliph,1.01667,48.45
10652,28,saucelle,LA SAUCELLE,la saucelle,La Saucelle,1.03333,48.6333
10653,28,combres,COMBRES,combres,Combres,1.06667,48.3167
10654,28,unverre,UNVERRE,unverre,Unverre,1.1,48.2
10655,28,mittainvilliers,MITTAINVILLIERS,mittainvilliers,Mittainvilliers,1.31667,48.5
10656,28,aunay-sous-crecy,AUNAY-SOUS-CRECY,aunay sous crecy,Aunay-sous-Crécy,1.3,48.6667
10657,28,belhomert-guehouville,BELHOMERT-GUEHOUVILLE,belhomert guehouville,Belhomert-Guéhouville,1.06667,48.5
10658,28,bazoche-gouet,LA BAZOCHE-GOUET,la bazoche gouet,La Bazoche-Gouet,0.983333,48.1333
10659,28,boullay-mivoye,LE BOULLAY-MIVOYE,le boullay mivoye,Le Boullay-Mivoye,1.4,48.65
10660,28,cherisy-28,CHERISY,cherisy,Cherisy,1.43333,48.75
10661,28,champagne-28,CHAMPAGNE,champagne,Champagne,1.56667,48.7667
10662,28,thivars,THIVARS,thivars,Thivars,1.46667,48.3833
10663,28,mereglise,MEREGLISE,mereglise,Méréglise,1.18333,48.2833
10664,28,bû,BU,bu,Bû,1.5,48.8
10665,28,gellainville,GELLAINVILLE,gellainville,Gellainville,1.53333,48.4
10666,28,saint-lubin-des-joncherets,SAINT-LUBIN-DES-JONCHERETS,saint lubin des joncherets,Saint-Lubin-des-Joncherets,1.21667,48.7667
10667,28,fresnay-le-gilmert,FRESNAY-LE-GILMERT,fresnay le gilmert,Fresnay-le-Gilmert,1.41667,48.5167
10668,28,lutz-en-dunois,LUTZ-EN-DUNOIS,lutz en dunois,Lutz-en-Dunois,1.41667,48.05
10669,28,lamblore,LAMBLORE,lamblore,Lamblore,0.916667,48.6167
10670,28,saint-avit-les-guespieres,SAINT-AVIT-LES-GUESPIERES,saint avit les guespieres,Saint-Avit-les-Guespières,1.26667,48.2667
10671,28,cloyes-sur-le-loir,CLOYES-SUR-LE-LOIR,cloyes sur le loir,Cloyes-sur-le-Loir,1.23333,48
10672,28,chapelle-du-noyer,LA CHAPELLE-DU-NOYER,la chapelle du noyer,La Chapelle-du-Noyer,1.31667,48.0333
10673,28,escorpain,ESCORPAIN,escorpain,Escorpain,1.21667,48.7167
10674,28,coudreceau,COUDRECEAU,coudreceau,Coudreceau,0.916667,48.35
10675,28,manceliere,LA MANCELIERE,la manceliere,La Mancelière,0.983333,48.65
10676,28,garancieres-en-beauce,GARANCIERES-EN-BEAUCE,garancieres en beauce,Garancières-en-Beauce,1.91667,48.4333
10677,28,vert-en-drouais,VERT-EN-DROUAIS,vert en drouais,Vert-en-Drouais,1.3,48.7667
10678,28,bailleau-armenonville,BAILLEAU-ARMENONVILLE,bailleau armenonville,Bailleau-Armenonville,1.65111,48.5325
10679,28,charonville,CHARONVILLE,charonville,Charonville,1.3,48.2833
10680,28,garnay,GARNAY,garnay,Garnay,1.33333,48.7
10681,28,villeau,VILLEAU,villeau,Villeau,1.6,48.2333
10682,28,favieres-28,FAVIERES,favieres,Favières,1.23333,48.5333
10683,28,clevilliers,CLEVILLIERS,clevilliers,Clévilliers,1.38333,48.55
10684,28,terminiers,TERMINIERS,terminiers,Terminiers,1.75,48.0833
10685,28,fretigny,FRETIGNY,fretigny,Frétigny,0.966667,48.3667
10686,28,gouillons,GOUILLONS,gouillons,Gouillons,1.83333,48.35
10687,28,neuvy-en-dunois,NEUVY-EN-DUNOIS,neuvy en dunois,Neuvy-en-Dunois,1.53333,48.2
10688,28,nottonville,NOTTONVILLE,nottonville,Nottonville,1.5,48.1167
10689,28,vicheres,VICHERES,vicheres,Vichères,0.916667,48.2667
10690,28,flacey-28,FLACEY,flacey,Flacey,1.35,48.15
10691,28,poupry,POUPRY,poupry,Poupry,1.83333,48.1
10692,28,chaussee-d-ivry,LA CHAUSSEE-D'IVRY,la chaussee d ivry,La Chaussée-d'Ivry,1.48333,48.8833
10693,28,magny-28,MAGNY,magny,Magny,1.26667,48.35
10694,28,morvilliers-28,MORVILLIERS,morvilliers,Morvilliers,0.933333,48.65
10695,28,thimert-gatelles,THIMERT-GATELLES,thimert gatelles,Thimert-Gâtelles,1.25139,48.5695
10696,28,pinthieres,LES PINTHIERES,les pinthieres,Pinthières,1.56667,48.7
10697,28,loupe,LA LOUPE,la loupe,La Loupe,1.01667,48.4667
10698,28,charpont,CHARPONT,charpont,Charpont,1.45,48.7
10699,28,houx,HOUX,houx,Houx,1.61667,48.5667
10700,28,anet,ANET,anet,Anet,1.43333,48.85
10701,28,saint-cloud-en-dunois,SAINT-CLOUD-EN-DUNOIS,saint cloud en dunois,Saint-Cloud-en-Dunois,1.47,48.04
10702,28,croisilles-28,CROISILLES,croisilles,Croisilles,1.5,48.6833
10703,28,autheuil-28,AUTHEUIL,autheuil,Autheuil,1.28333,48
10704,28,dreux,DREUX,dreux,Dreux,1.36667,48.7333
10705,28,boisville-la-saint-pere,BOISVILLE-LA-SAINT-PERE,boisville la saint pere,Boisville-la-Saint-Père,1.7,48.3333
10706,28,chapelle-fortin,LA CHAPELLE-FORTIN,la chapelle fortin,La Chapelle-Fortin,0.866667,48.65
10707,28,gallardon,GALLARDON,gallardon,Gallardon,1.7,48.5333
10708,28,olle,OLLE,olle,Ollé,1.3,48.3833
10709,28,logron,LOGRON,logron,Logron,1.26667,48.15
10710,28,vieuvicq,VIEUVICQ,vieuvicq,Vieuvicq,1.21667,48.2667
10711,28,viabon,VIABON,viabon,Viabon,1.71667,48.2167
10712,28,brezolles,BREZOLLES,brezolles,Brezolles,1.06667,48.6833
10713,28,montharville,MONTHARVILLE,montharville,Montharville,1.33333,48.1833
10714,28,saint-ouen-marchefroy,SAINT-OUEN-MARCHEFROY,saint ouen marchefroy,Saint-Ouen-Marchefroy,1.53333,48.85
10715,28,marolles-les-buis,MAROLLES-LES-BUIS,marolles les buis,Marolles-les-Buis,0.933333,48.3667
10716,28,courtalain,COURTALAIN,courtalain,Courtalain,1.15,48.0833
10717,28,saint-lubin-de-la-haye,SAINT-LUBIN-DE-LA-HAYE,saint lubin de la haye,Saint-Lubin-de-la-Haye,1.56667,48.8167
10718,28,houville-la-branche,HOUVILLE-LA-BRANCHE,houville la branche,Houville-la-Branche,1.63333,48.45
10719,28,beauche,BEAUCHE,beauche,Beauche,0.966667,48.6833
10720,28,bailleau-le-pin,BAILLEAU-LE-PIN,bailleau le pin,Bailleau-le-Pin,1.33333,48.3667
10721,28,baignolet,BAIGNOLET,baignolet,Baignolet,1.61667,48.1667
10722,28,rouvray-saint-denis,ROUVRAY-SAINT-DENIS,rouvray saint denis,Rouvray-Saint-Denis,1.93333,48.2667
10723,28,villiers-le-morhier,VILLIERS-LE-MORHIER,villiers le morhier,Villiers-le-Morhier,1.56667,48.6167
10724,28,ymonville,YMONVILLE,ymonville,Ymonville,1.75,48.25
10725,28,allainville-28,ALLAINVILLE,allainville,Allainville,1.3,48.7167
10726,28,marville-moutiers-brûle,MARVILLE-MOUTIERS-BRULE,marville moutiers brule,Marville-Moutiers-Brûlé,1.38861,48.6745
10727,28,villebon,VILLEBON,villebon,Villebon,1.20695,48.392
