id,dep,name,long,lat
11245,30,vallabregues,4.63333,43.85
11246,30,sernhac,4.55,43.9167
11247,30,bragassargues,4.05,43.9167
11248,30,pont saint esprit,4.65,44.25
11249,30,saint andre de roquepertuis,4.45,44.2333
11250,30,lanuejols,3.38389,44.1309
11251,30,aigaliers,4.31667,44.0667
11252,30,saint michel d euzet,4.53333,44.2
11253,30,carnas,3.98333,43.8167
11254,30,saint alexandre,4.63333,44.2167
11255,30,castillon du gard,4.55,43.9667
11256,30,gagnieres,4.15,44.3
11257,30,aubussargues,4.33333,44.0167
11258,30,anduze,3.98333,44.05
11259,30,vers pont du gard,4.52445,43.9687
11260,30,alzon,3.44004,43.9667
11261,30,cornillon,4.48333,44.2167
11262,30,molieres sur ceze,4.15,44.25
11263,30,bernis,4.28333,43.7667
11264,30,robiac rochessadoule,4.08639,44.2789
11265,30,sanilhac sagries,4.42445,43.955
11266,30,massillargues attuech,4.01667,44.0167
11267,30,saint come et maruejols,4.2,43.8167
11268,30,peyremale,4.03333,44.3
11269,30,salinelles,4.08333,43.8
11270,30,belvezet,4.36667,44.0833
11271,30,dourbies,3.4463,44.0667
11272,30,saint privat des vieux,4.13333,44.1333
11273,30,saint laurent d aigouze,4.2,43.6333
11274,30,salazac,4.51667,44.2667
11275,30,sainte cecile d andorge,3.96667,44.25
11276,30,sauzet,4.21667,43.9667
11277,30,meyrannes,4.16667,44.2667
11278,30,saint chaptes,4.28333,43.9667
11279,30,saint marcel de careiret,4.48333,44.15
11280,30,sumene,3.71667,43.9833
11281,30,rousson,4.15,44.2
11282,30,fressac,3.9,43.9833
11283,30,domessargues,4.18333,43.9667
11284,30,aujac,4.01667,44.35
11285,30,saint jean de serres,4.06667,44
11286,30,chamborigaud,3.98333,44.3
11287,30,ledignan,4.1,43.9833
11288,30,fournes,4.6,43.9333
11289,30,fourques,4.61056,43.6931
11290,30,remoulins,4.56667,43.9333
11291,30,laval pradel,4.06667,44.2
11292,30,ribaute les tavernes,4.08333,44.0333
11293,30,rochefort du gard,4.68333,43.9667
11294,30,corbes,3.95,44.0833
11295,30,congenies,4.16667,43.7667
11296,30,montagnac,4.16667,43.95
11297,30,beauvoisin,4.31667,43.7167
11298,30,campestre et luc,3.41667,43.95
11299,30,caveirac,4.26667,43.8167
11300,30,conqueyrac,3.9,43.95
11301,30,pujaut,4.78333,44
11302,30,crespian,4.1,43.8833
11303,30,mejannes les ales,4.15,44.1
11304,30,montmirat,4.1,43.9167
11305,30,aubord,4.31667,43.75
11306,30,saint sauveur camprieu,3.47723,44.1159
11307,30,saint hippolyte de caton,4.21667,44.0833
11308,30,bourdic,4.33333,43.9833
11309,30,la bruguiere,4.41667,44.1167
11310,30,aveze,3.6,43.9833
11311,30,saint genies de comolas,4.73333,44.0667
11312,30,boucoiran et nozieres,4.18333,43.9833
11313,30,la capelle et masmolene,4.55,44.05
11314,30,montpezat,4.15,43.85
11315,30,saint bonnet de salendrinque,3.86861,44.0375
11316,30,le vigan,3.6,43.9833
11317,30,la grand combe,4.03333,44.2167
11318,30,parignargues,4.2,43.8667
11319,30,saint julien de peyrolas,4.58333,44.2833
11320,30,fons sur lussan,4.33333,44.1833
11321,30,saint roman de codieres,3.78333,44
11322,30,uchaud,4.26667,43.75
11323,30,tharaux,4.31667,44.25
11324,30,la bastide d engras,4.48333,44.1
11325,30,aigremont,4.11667,43.9667
11326,30,saint gilles,4.43333,43.6833
11327,30,argilliers,4.5,43.9833
11328,30,le pin,4.55,44.1
11329,30,sauveterre,4.79306,44.0259
11330,30,aimargues,4.2,43.6833
11331,30,monteils,4.18333,44.1
11332,30,la vernarede,4.01667,44.2833
11333,30,barjac,4.35,44.3
11334,30,meynes,4.56667,43.8833
11335,30,sabran,4.55,44.15
11336,30,nimes,4.35,43.8333
11337,30,gajan,4.21667,43.9
11338,30,saint paul la coste,3.96667,44.1667
11339,30,orsan,4.66667,44.1333
11340,30,saint maximin,4.45,44
11341,30,vergeze,4.21667,43.7333
11342,30,estezargues,4.63333,43.95
11343,30,roquedur,3.66667,43.9667
11344,30,bagard,4.06667,44.0833
11345,30,malons et elze,4.02343,44.4176
11346,30,saint bauzely,4.21667,43.9167
11347,30,comps,4.6,43.85
11348,30,codolet,4.7,44.1167
11349,30,pouzilhac,4.58333,44.05
11350,30,vallerargues,4.35,44.1333
11351,30,montfaucon,4.75,44.0833
11352,30,asperes,4.05,43.8
11353,30,saint florent sur auzonnet,4.11667,44.2333
11354,30,souvignargues,4.11667,43.8
11355,30,servas,4.18333,44.15
11356,30,l estrechure,3.78333,44.1
11357,30,saint cesaire de gauzignan,4.21667,44.0167
11358,30,garrigues sainte eulalie,4.315,43.9934
11359,30,collias,4.48333,43.95
11360,30,saint laurent la vernede,4.46667,44.1
11361,30,caissargues,4.38333,43.8
11362,30,chambon,4,44.3
11363,30,vic le fesq,4.08333,43.8667
11364,30,genolhac,3.95,44.35
11365,30,bagnols sur ceze,4.61667,44.1667
11366,30,saint paul les fonts,4.61667,44.0833
11367,30,bouquet,4.28333,44.1667
11368,30,monoblet,3.88333,44
11369,30,rochegude,4.3,44.25
11370,30,saint andre d olerargues,4.48333,44.1667
11371,30,valliguieres,4.58333,44
11372,30,vabres,3.88333,44.0167
11373,30,milhaud,4.3,43.7833
11374,30,saint siffret,4.46667,44.0167
11375,30,breau et salagosse,3.58333,43.9833
11376,30,collorgues,4.3,44
11377,30,martignargues,4.18333,44.0333
11378,30,logrian florian,4.02889,43.9559
11379,30,fontareches,4.45,44.1167
11380,30,valleraugue,3.63333,44.0833
11381,30,allegre les fumades,4.26667,44.2167
11382,30,boisset et gaujac,4,44.05
11383,30,saumane,3.75833,44.125
11384,30,molieres cavaillac,3.56667,43.9667
11385,30,saint andre de valborgne,3.68333,44.15
11386,30,aulas,3.58333,44
11387,30,gaujac,4.58333,44.0833
11388,30,fons,4.19445,43.9078
11389,30,bordezac,4.03333,44.3167
11390,30,le garn,4.48333,44.3
11391,30,besseges,4.1,44.2833
11392,30,saint pons la calm,4.55,44.1
11393,30,saint victor de malcap,4.21667,44.25
11394,30,saint quentin la poterie,4.43333,44.05
11395,30,tresques,4.58333,44.1167
11396,30,massanes,4.11278,44.022
11397,30,flaux,4.5,44.0167
11398,30,theziers,4.61667,43.9
11399,30,saint hilaire de brethmas,4.13333,44.0833
11400,30,saint bres,4.1975,44.2773
11401,30,saint jean de crieulon,3.98333,43.95
11402,30,issirac,4.48333,44.2833
11403,30,colognac,3.81667,44.0333
11404,30,euzet,4.23333,44.0667
11405,30,tornac,3.98333,44.0167
11406,30,goudargues,4.46667,44.2167
11407,30,savignargues,4.08333,43.9667
11408,30,ners,4.16667,44.0167
11409,30,saint victor la coste,4.63333,44.0667
11410,30,chusclan,4.68333,44.15
11411,30,blauzac,4.36667,43.9667
11412,30,revens,3.3,44.0917
11413,30,sainte anastasie,4.32167,43.9353
11414,30,foissac,4.31667,44.0333
11415,30,orthoux serignac quilhan,4.05695,43.8923
11416,30,lezan,4.05,44.0167
11417,30,lecques,4.06667,43.8333
11418,30,junas,4.11667,43.7667
11419,30,arphy,3.6,44.0333
11420,30,montignargues,4.21667,43.9333
11421,30,montdardier,3.58333,43.9333
11422,30,mus,4.2,43.7333
11423,30,saint dezery,4.26667,44
11424,30,saint gervasy,4.48333,43.8833
11425,30,fontanes,4.0875,43.8298
11426,30,saint julien de la nef,3.68333,43.95
11427,30,arre,3.5,43.95
11428,30,vallabrix,4.48333,44.0667
11429,30,vissec,3.459,43.9
11430,30,la roque sur ceze,4.51667,44.2
11431,30,mauressargues,4.16667,43.9667
11432,30,branoux les taillades,3.98333,44.2167
11433,30,montclus,4.43333,44.2667
11434,30,brouzet les ales,4.25,44.1333
11435,30,pougnadoresse,4.51667,44.1
11436,30,saint andre de majencoules,3.66667,44.0333
11437,30,saint hilaire d ozilhan,4.58333,43.9667
11438,30,dions,4.31667,43.9333
11439,30,saint etienne des sorts,4.7,44.1833
11440,30,brouzet les quissac,3.98973,43.862
11441,30,carsan,4.58333,44.2333
11442,30,vestric et candiac,4.25,43.7333
11443,30,peyrolles,3.83333,44.1167
11444,30,saint ambroix,4.18333,44.25
11445,30,uzes,4.41667,44.0167
11446,30,salindres,4.16667,44.1667
11447,30,marguerittes,4.45,43.85
11448,30,soustelle,4,44.1833
11449,30,sommieres,4.08333,43.7833
11450,30,calvisson,4.18333,43.7833
11451,30,ales,4.08333,44.1333
11452,30,vauvert,4.28333,43.7
11453,30,generargues,3.96667,44.0833
11454,30,saint julien les rosiers,4.10917,44.1739
11455,30,villeneuve les avignon,4.79584,43.9664
11456,30,saint jean de ceyrargues,4.23333,44.05
11457,30,soudorgues,3.83333,44.0667
11458,30,brignon,4.21667,43.9833
11459,30,ledenon,4.51667,43.9167
11460,30,saint theodorit,4.08333,43.9333
11461,30,saint bonnet du gard,4.55,43.9333
11462,30,blandas,3.5,43.9167
11463,30,saint christol les ales,4.08333,44.0833
11464,30,portes,4.03333,44.2667
11465,30,bezouce,4.48333,43.8833
11466,30,serviers et labaume,4.35,44.05
11467,30,cavillargues,4.51667,44.1167
11468,30,lirac,4.68333,44.0333
11469,30,saint jean de maruejols et avejan,4.3,44.25
11470,30,saint privat de champclos,4.38333,44.2833
11471,30,saint mamert du gard,4.2,43.8833
11472,30,le martinet,4.08333,44.25
11473,30,garons,4.41667,43.7667
11474,30,mons,4.17417,44.1148
11475,30,saint jean du pin,4.05056,44.1167
11476,30,maruejols les gardon,4.13084,44.0056
11477,30,rogues,3.58333,43.8833
11478,30,durfort et saint martin de sossenac,3.95528,43.9906
11479,30,aumessas,3.5,43.9833
11480,30,saint clement,4.03333,43.8167
11481,30,aigues vives,4.18056,43.7395
11482,30,gallargues le montueux,4.17278,43.7212
11483,30,saint nazaire des gardies,4.01667,43.9833
11484,30,saint maurice de cazevieille,4.23333,44.0333
11485,30,vezenobres,4.15,44.05
11486,30,aujargues,4.11667,43.7833
11487,30,les plans,4.21667,44.15
11488,30,saint laurent de carnols,4.53333,44.2
11489,30,bellegarde,4.51667,43.75
11490,30,courry,4.15,44.3
11491,30,saint gervais,4.56667,44.1833
11492,30,rodilhan,4.43333,43.8333
11493,30,verfeuil,4.45,44.1667
11494,30,mars,3.56667,44
11495,30,canaules et argentieres,4.05,43.9833
11496,30,castelnau valence,4.25195,44.0089
11497,30,pompignan,3.85,43.9
11498,30,saint just et vacquieres,4.21667,44.1167
11499,30,pommiers,3.6,43.95
11500,30,saint sebastien d aigrefeuille,3.99445,44.107
11501,30,saze,4.68333,43.9333
11502,30,la rouviere,4.25,43.9333
11503,30,aigueze,4.56667,44.3
11504,30,sainte croix de caderle,3.865,44.07
11505,30,deaux,4.15,44.0833
11506,30,langlade,4.25,43.8
11507,30,bouillargues,4.43333,43.8
11508,30,laudun l ardoise,4.66667,44.1
11509,30,cendras,4.06667,44.15
11510,30,thoiras,3.93333,44.0667
11511,30,saint julien de cassagnas,4.2,44.2333
11512,30,saint laurent des arbres,4.7,44.05
11513,30,puechredon,4.03333,43.95
11514,30,cassagnoles,4.13056,44.0225
11515,31,lunax,0.683333,43.3333
11516,31,fontenilles,1.2,43.55
11517,31,arbon,0.75,43
11518,31,loudet,0.566667,43.15
11519,31,castillon de larboust,0.533333,42.8
11520,31,saint aventin,0.55,42.8167
11521,31,gensac sur garonne,1.13333,43.2167
11522,31,pin balma,1.53333,43.6333
11523,31,ausseing,1.01667,43.15
11524,31,segreville,1.73333,43.5
11525,31,tarabel,1.66667,43.5167
11526,31,seilh,1.35,43.7
11527,31,roques,1.375,43.5083
11528,31,bragayrac,1.06667,43.4833
11529,31,boudrac,0.55,43.2
11530,31,estenos,0.633333,42.95
11531,31,mirepoix sur tarn,1.58333,43.8167
11532,31,juzes,1.8,43.45
11533,31,salies du salat,0.95,43.1167
11534,31,soueich,0.783333,43.05
11535,31,beauzelle,1.36667,43.6667
11536,31,sauveterre de comminges,0.667778,43.0334
11537,31,portet de luchon,0.5,42.8
11538,31,gragnague,1.58333,43.6833
11539,31,lacaugne,1.26667,43.2833
11540,31,lestelle de saint martory,0.916667,43.1333
11541,31,saint gaudens,0.733333,43.1167
11542,31,lacroix falgarde,1.41667,43.5
11543,31,lez,0.7,42.9167
11544,31,vigoulet auzil,1.46667,43.5
11545,31,cazeres,1.08333,43.2167
11546,31,empeaux,1.08333,43.5333
11547,31,le cuing,0.6,43.15
11548,31,le fauga,1.28333,43.4
11549,31,saint julia,1.9,43.4833
11550,31,roquettes,1.35,43.5
11551,31,lagrace dieu,1.4,43.3333
11552,31,saint marcel paulel,1.6,43.6667
11553,31,lilhac,0.816667,43.2833
11554,31,leguevin,1.25,43.6
11555,31,sengouagnet,0.783333,42.9833
11556,31,colomiers,1.35,43.6167
11557,31,castagnede,0.966667,43.05
11558,31,pechabou,1.5,43.5
11559,31,fos,0.733333,42.8667
11560,31,fabas,0.894722,43.3142
11561,31,pouy de touges,1.03333,43.35
11562,31,chaum,0.65,42.9333
11563,31,francazal,1.03333,43.0167
11564,31,cardeilhac,0.683333,43.2
11565,31,mondavezan,1.03333,43.2333
11566,31,monestrol,1.66667,43.3333
11567,31,barbazan,0.633333,43.0333
11568,31,montjoire,1.53333,43.7833
11569,31,figarol,0.9,43.0833
11570,31,montauban de luchon,0.616667,42.8
11571,31,montgiscard,1.58333,43.45
11572,31,muret,1.35,43.4667
11573,31,terrebasse,0.966667,43.25
11574,31,montesquieu lauragais,1.63333,43.4167
11575,31,daux,1.25,43.7
11576,31,la magdelaine sur tarn,1.55,43.8167
11577,31,cabanac cazaux,0.75,43.0333
11578,31,saint lys,1.2,43.5167
11579,31,aurin,1.66667,43.5333
11580,31,vieille toulouse,1.45,43.5167
11581,31,ramonville saint agne,1.46667,43.55
11582,31,mauvezin,0.924444,43.3864
11583,31,le pin murelet,1.01667,43.4
11584,31,ore,0.65,42.9667
11585,31,saint lary boujean,0.735833,43.2289
11586,31,anan,0.833333,43.35
11587,31,miremont,1.41667,43.3667
11588,31,caubous,0.522222,42.8509
11589,31,francon,0.966667,43.2667
11590,31,ausson,0.6,43.0833
11591,31,boussens,0.966667,43.1833
11592,31,sarrecave,0.583333,43.2167
11593,31,gaillac toulza,1.46667,43.25
11594,31,his,0.966667,43.0667
11595,31,le born,1.55,43.8833
11596,31,villaries,1.5,43.7167
11597,31,menville,1.2,43.6833
11598,31,saint martory,0.933333,43.15
11599,31,merenvielle,1.16667,43.6333
11600,31,binos,0.616667,42.9
11601,31,antichan de frontignes,0.666667,42.9667
11602,31,gratentour,1.43333,43.7167
11603,31,garin,0.516667,42.8167
11604,31,couladere,1.1,43.2
11605,31,le faget,1.83333,43.5667
11606,31,cornebarrieu,1.33333,43.65
11607,31,les tourreilles,0.551944,43.1128
11608,31,mervilla,1.46667,43.5167
11609,31,savarthes,0.8,43.1167
11610,31,trebons sur la grasse,1.73333,43.45
11611,31,roumens,1.93333,43.4667
11612,31,gaure,1.61667,43.6167
11613,31,cessales,1.73333,43.45
11614,31,le gres,1.1,43.7333
11615,31,francarville,1.75,43.6
11616,31,pradere les bourguets,1.16667,43.65
11617,31,vernet,1.43167,43.4328
11618,31,fenouillet,1.4,43.6833
11619,31,saiguede,1.15,43.5333
11620,31,mauvaisin,1.55,43.35
11621,31,ayguesvives,1.6,43.4333
11622,31,castanet tolosan,1.5,43.5167
11623,31,mauressac,1.43333,43.3167
11624,31,nenigan,0.7,43.35
11625,31,montastruc saves,1.01667,43.35
11626,31,tournefeuille,1.35,43.5833
11627,31,saint ferreol de comminges,0.733333,43.3333
11628,31,salles sur garonne,1.18333,43.2667
11629,31,saint elix le chateau,1.13333,43.2667
11630,31,labruyere dorsa,1.48333,43.4
11631,31,cintegabelle,1.53333,43.3167
11632,31,rieumes,1.11667,43.4167
11633,31,salerm,0.833333,43.3
11634,31,caraman,1.76667,43.5333
11635,31,labastide saint sernin,1.46667,43.7333
11636,31,lagarde,1.71667,43.3417
11637,31,latour,1.28333,43.2
11638,31,lourde,0.666667,42.9833
11639,31,saint julien sur garonne,1.16667,43.2333
11640,31,aspret sarrat,0.716667,43.0667
11641,31,aulon,0.833333,43.1833
11642,31,montclar de comminges,1.01667,43.1667
11643,31,saint genies bellevue,1.48333,43.6833
11644,31,montgaillard de salies,0.933333,43.0667
11645,31,bagiry,0.633333,42.9833
11646,31,loubens lauragais,1.78333,43.5833
11647,31,saint pierre,1.65028,43.6314
11648,31,folcarde,1.8,43.4
11649,31,portet sur garonne,1.41667,43.5167
11650,31,lherm,1.22195,43.43
11651,31,montlaur,1.57111,43.4884
11652,31,riolas,0.916667,43.35
11653,31,pouze,1.53333,43.4333
11654,31,carbonne,1.23333,43.3
11655,31,frontignan saves,0.916667,43.4
11656,31,bourg d oueil,0.5,42.8667
11657,31,saint christaud,1.13333,43.1833
11658,31,castelginest,1.43333,43.7
11659,31,estadens,0.85,43.0333
11660,31,espanes,1.48333,43.45
11661,31,rieux volvestre,1.2,43.25
11662,31,moustajon,0.6,42.8167
11663,31,ganties,0.833333,43.0667
11664,31,goyrans,1.43333,43.4833
11665,31,encausse les thermes,0.75,43.05
11666,31,lavelanet de comminges,1.11667,43.25
11667,31,labroquere,0.6,43.0333
11668,31,longages,1.25,43.3667
11669,31,saint pe d ardet,0.666667,42.9833
11670,31,saint sulpice sur leze,1.33333,43.3333
11671,31,bretx,1.21667,43.7
11672,31,montastruc de salies,0.9,43.0333
11673,31,la salvetat saint gilles,1.27139,43.5762
11674,31,saint araille,0.983333,43.35
11675,31,albiac,1.78056,43.552
11676,31,sarremezan,0.666667,43.2
11677,31,baziege,1.61667,43.45
11678,31,laffite toupiere,0.905556,43.1645
11679,31,villefranche de lauragais,1.73333,43.4
11680,31,mondonville,1.28333,43.6667
11681,31,mirambeau,0.883333,43.4
11682,31,azas,1.66667,43.7167
11683,31,ambax,0.933333,43.3667
11684,31,bellegarde sainte marie,1.11361,43.6717
11685,31,lafitte vigordane,1.16306,43.2998
11686,31,labastide beauvoir,1.66667,43.4833
11687,31,labarthe inard,0.85,43.1167
11688,31,lescuns,1.01667,43.25
11689,31,villeneuve de riviere,0.666667,43.1333
11690,31,cuguron,0.55,43.1
11691,31,montrejeau,0.583333,43.0833
11692,31,noueilles,1.53333,43.4167
11693,31,chein dessus,0.883333,43.0167
11694,31,mailholas,1.26667,43.25
11695,31,izaut de l hotel,0.75,43.0167
11696,31,mons,1.57445,43.6109
11697,31,villemur sur tarn,1.51667,43.8667
11698,31,roquefort sur garonne,0.966667,43.1667
11699,31,cox,1.05,43.7667
11700,31,larcan,0.716667,43.1833
11701,31,bouloc,1.41667,43.7833
11702,31,marignac,0.658333,42.9142
11703,31,saint paul sur save,1.22583,43.6984
11704,31,pibrac,1.3,43.6167
11705,31,belberaud,1.58333,43.5
11706,31,blagnac,1.4,43.6333
11707,31,belesta en lauragais,1.81667,43.4333
11708,31,cadours,1.05,43.7333
11709,31,belbeze de lauragais,1.55,43.4333
11710,31,fronsac,0.65,42.95
11711,31,bessieres,1.61667,43.8
11712,31,castillon de saint martory,0.866667,43.1333
11713,31,pins justaret,1.38333,43.4798
11714,31,saint michel,1.08333,43.1667
11715,31,lareole,1.03333,43.7333
11716,31,saint felix lauragais,1.9,43.45
11717,31,mondilhan,0.7,43.2833
11718,31,lavernose lacasse,1.26028,43.3962
11719,31,toulouse,1.43333,43.6
11720,31,rieumajou,1.78333,43.4167
11721,31,frouzins,1.31667,43.5167
11722,31,montgeard,1.61667,43.3333
11723,31,bouzin,0.883333,43.1833
11724,31,montgaillard lauragais,1.7,43.4333
11725,31,lieoux,0.766667,43.15
11726,31,cazac,0.944167,43.347
11727,31,salles et pratviel,0.6,42.8333
11728,31,l isle en dodon,0.85,43.3833
11729,31,villaudric,1.43333,43.8333
11730,31,sabonneres,1.06667,43.4667
11731,31,bourg saint bernard,1.73333,43.6
11732,31,vallegue,1.75,43.4167
11733,31,deyme,1.53333,43.4833
11734,31,plagnole,1.06667,43.4167
11735,31,villematier,1.5,43.8333
11736,31,saveres,1.11667,43.3667
11737,31,villeneuve les bouloc,1.41667,43.7667
11738,31,beaupuy,1,43.65
11739,31,caragoudes,1.7,43.5
11740,31,cepet,1.43333,43.75
11741,31,montesquieu guittaut,0.766667,43.3333
11742,31,auzeville tolosane,1.48333,43.5333
11743,31,beauteville,1.73333,43.35
11744,31,montaut,1.26667,43.35
11745,31,saint marcet,0.75,43.2
11746,31,auterive,1.48333,43.35
11747,31,marliac,1.46667,43.2333
11748,31,blajan,0.65,43.2667
11749,31,palaminy,1.06667,43.2
11750,31,alan,0.95,43.2167
11751,31,saint plancard,0.566667,43.1667
11752,31,canens,1.33333,43.2167
11753,31,cassagne,0.983333,43.1167
11754,31,arguenos,0.716667,42.9667
11755,31,saint beat,0.7,42.9167
11756,31,lasserre,1.16861,43.6389
11757,31,burgalays,0.633333,42.8833
11758,31,lanta,1.66667,43.5667
11759,31,verfeil,1.66083,43.6575
11760,31,cazaril tamboures,0.533333,43.1833
11761,31,vallesvilles,1.63333,43.6
11762,31,razecueille,0.8,42.9667
11763,31,merville,1.31667,43.7333
11764,31,urau,0.95,43.0167
11765,31,montaigut sur save,1.25,43.7
11766,31,castelgaillard,0.9,43.35
11767,31,saint pierre de lages,1.61667,43.5667
11768,31,saint mamet,0.6,42.7833
11769,31,corronsac,1.5,43.4667
11770,31,mondouzil,1.56667,43.6333
11771,31,beaufort,1.11667,43.4667
11772,31,escalquens,1.56667,43.5167
11773,31,valentine,0.716667,43.1
11774,31,lecussan,0.5,43.15
11775,31,baren,0.616667,42.8667
11776,31,herran,0.916667,42.9667
11777,31,goudex,0.95,43.3667
11778,31,bezins garraux,0.7,42.9333
11779,31,boussan,0.9,43.2333
11780,31,le castera,1.15,43.6833
11781,31,auriac sur vendinelle,1.81667,43.5167
11782,31,juzet de luchon,0.616667,42.8167
11783,31,seysses,1.31667,43.5
11784,31,montgaillard sur save,0.733333,43.25
11785,31,lauzerville,1.56667,43.55
11786,31,gibel,1.66667,43.3
11787,31,samouillan,0.95,43.2667
11788,31,rebigue,1.48333,43.4833
11789,31,lodes,0.683333,43.1667
11790,31,lagardelle sur leze,1.38333,43.4167
11791,31,ciadoux,0.733333,43.2667
11792,31,villenouvelle,1.65,43.4333
11793,31,castera vignoles,0.783333,43.2833
11794,31,saint elix seglan,0.866667,43.2
11795,31,saint rustice,1.31667,43.8
11796,31,vignaux,1.06667,43.6833
11797,31,caujac,1.46667,43.3
11798,31,puydaniel,1.43333,43.3333
11799,31,prunet,1.73333,43.5667
11800,31,saint paul d oueil,0.55,42.8333
11801,31,aussonne,1.31667,43.6833
11802,31,saint germier,1.73333,43.475
11803,31,huos,0.6,43.0667
11804,31,miramont de comminges,0.75,43.0833
11805,31,goutevernisse,1.18333,43.2167
11806,31,saint hilaire,1.26667,43.4167
11807,31,villeneuve tolosane,1.33333,43.5167
11808,31,puyssegur,1.06667,43.75
11809,31,brignemont,0.983333,43.7833
11810,31,venerque,1.45,43.4333
11811,31,bonrepos riquet,1.61667,43.6833
11812,31,ponlat taillebourg,0.583333,43.1
11813,31,saint jean,1.5,43.6667
11814,31,saint pe delbosc,0.683333,43.2667
11815,31,proupiary,0.866667,43.15
11816,31,luscan,0.616667,43
11817,31,saint loup cammas,1.48333,43.7
11818,31,pointis de riviere,0.616667,43.0833
11819,31,dremil lafage,1.6,43.6
